,Symbol,Company,Earnings Call Time,EPS Estimate,Reported EPS,Surprise(%),Earnings Date
36,DCPH,Deciphera Pharmaceuticals Inc,Before Market Open,-1.18,-1.31,-11.02,2020-03-09
62,DCUE,Dominion Energy Inc,TAS,,,,2020-02-11
15,DD,DuPont de Nemours Inc,TAS,0.95,0.95,,2020-01-30
0,DDD,3D Systems Corp,TAS,0.01,0.05,400.0,2020-02-26
88,DDOG,Datadog Inc,Time Not Supplied,-0.02,0.03,250.0,2020-02-13
87,DDS,Dillard's Inc,TAS,3.01,2.4,-20.27,2020-02-25
15,DE,Deere & Co,TAS,1.25,1.63,30.4,2020-02-21
93,DEA,Easterly Government Properties Inc,Before Market Open,,0.02,,2020-02-25
5,DEACU,Diamond Eagle Acquisition Corp,Time Not Supplied,,,,2020-03-12
80,DECK,Deckers Outdoor Corp,TAS,6.55,7.14,9.01,2020-01-30
68,DEI,Douglas Emmett Inc,TAS,0.15,1.58,953.33,2020-02-11
36,DELL,Dell Technologies Inc,TAS,2.02,2.0,-0.99,2020-02-27
59,DENN,Denny's Corp,TAS,0.17,0.23,35.29,2020-02-11
54,DESP,Despegar.com Corp,After Market Close,-0.07,-0.01,85.71,2020-03-05
35,DFCO,Dalrada Financial Corp,Before Market Open,,,,2020-01-31
1,DFCO,Dalrada Financial Corp,Before Market Open,,,,2020-02-27
24,DFFN,Diffusion Pharmaceuticals Inc,Time Not Supplied,-0.13,-0.11,15.38,2020-03-17
17,DFIN,Donnelley Financial Solutions Inc,Time Not Supplied,0.1,0.22,120.0,2020-02-26
8,DFODQ,Dean Foods Co,Before Market Open,0.18,,,2020-03-20
87,DFS,Discover Financial Services,TAS,2.24,2.25,0.45,2020-01-23
74,DG,Dollar General Corp,TAS,2.01,2.1,4.48,2020-03-12
48,DGICA,Donegal Group Inc,TAS,0.25,0.42,68.0,2020-02-24
10,DGICB,Donegal Group Inc,Time Not Supplied,,,,2020-02-17
16,DGII,Digi International Inc,TAS,0.01,0.01,,2020-01-30
14,DGX,Quest Diagnostics Inc,TAS,1.6,1.67,4.37,2020-01-30
38,DHCNL,Diversified Healthcare Trust,TAS,,,,2020-03-02
48,DHI,D.R. Horton Inc,TAS,0.92,1.16,26.09,2020-01-27
39,DHIL,Diamond Hill Investment Group Inc,TAS,,,,2020-02-27
2,DHR,Danaher Corp,TAS,1.25,1.28,2.4,2020-01-30
85,DHT,DHT Holdings Inc,After Market Close,0.55,0.45,-18.18,2020-02-05
83,DHX,DHI Group Inc,TAS,0.06,0.07,16.67,2020-02-05
16,DIGP,Digipath Inc,Time Not Supplied,,,,2020-02-20
18,DIN,Dine Brands Global Inc,TAS,1.71,1.78,4.09,2020-02-24
64,DIOD,Diodes Inc,TAS,0.63,0.65,3.17,2020-02-11
0,DIS,TWDC Enterprises 18 Corp,Time Not Supplied,1.44,1.53,6.25,2020-02-03
38,DIS,Walt Disney Co,After Market Close,1.44,1.53,6.25,2020-02-03
78,DIS,Walt Disney Co,TAS,1.44,1.53,6.25,2020-02-04
50,DISCA,Discovery Inc,TAS,,,,2020-02-24
37,DISCK,Discovery Inc,TAS,0.89,0.98,10.11,2020-02-27
63,DISH,DISH Network Corp,TAS,0.59,0.69,16.95,2020-02-19
28,DISHR,DISH Network Corp,Before Market Open,,,,2020-02-11
1,DIT,AMCON Distributing Co,After Market Close,,,,2020-01-20
18,DJCO,Daily Journal Corp,TAS,,,,2020-02-07
89,DK,Delek US Holdings Inc,TAS,0.03,-0.11,-466.67,2020-02-25
90,DKL,Delek Logistics Partners LP,TAS,0.74,0.52,-29.73,2020-02-25
45,DKS,Dick's Sporting Goods Inc,TAS,1.22,1.32,8.2,2020-03-10
11,DL,China Distance Education Holdings Ltd,After Market Close,-0.07,-0.01,85.71,2020-03-17
11,DLA,Delta Apparel Inc,After Market Close,0.08,0.13,62.5,2020-02-03
4,DLB,Dolby Laboratories Inc,TAS,0.49,0.64,30.61,2020-01-29
71,DLHC,DLH Holdings Corp,Before Market Open,0.13,0.12,-7.69,2020-02-05
99,DLNG,Dynagas LNG Partners LP,TAS,0.09,0.08,-11.11,2020-03-12
89,DLPH,Delphi Technologies PLC,Before Market Open,0.51,0.62,21.57,2020-02-13
63,DLPN,Dolphin Entertainment Inc,After Market Close,-0.06,,100.0,2020-03-30
32,DLPN,Dolphin Entertainment Inc,TAS,-0.06,,100.0,2020-03-31
92,DLR,Digital Realty Trust Inc,TAS,0.38,1.5,294.74,2020-02-13
27,DLTH,Duluth Holdings Inc,After Market Close,0.78,0.75,-3.85,2020-03-19
35,DLTR,Dollar Tree Inc,TAS,1.75,1.79,2.29,2020-03-04
95,DLX,Deluxe Corp,TAS,1.75,1.94,10.86,2020-02-06
10,DMAC,DiaMedica Therapeutics Inc,After Market Close,,,,2020-03-23
40,DMLP,Dorchester Minerals LP,After Market Close,,,,2020-02-27
87,DMPI,DelMar Pharmaceuticals Inc,TAS,-0.17,-0.15,11.76,2020-02-13
70,DMRC,Digimarc Corp,After Market Close,-0.7,-0.73,-4.29,2020-02-26
44,DMTK,DermTech Inc,After Market Close,,,,2020-03-10
51,DNBF,DNB Financial Corp,Time Not Supplied,0.74,,,2020-01-22
36,DNJR,Golden Bull Ltd,After Market Close,,,,2020-01-30
8,DNJR,Golden Bull Ltd,After Market Close,,,,2020-03-24
27,DNKN,Dunkin' Brands Group Inc,TAS,0.69,0.73,5.8,2020-02-06
44,DNLI,Denali Therapeutics Inc,After Market Close,-0.58,-0.56,3.45,2020-02-27
38,DNOW,NOW Inc,TAS,0.01,-0.05,-600.0,2020-02-19
4,DNP,DNP Select Income Fund Inc,Time Not Supplied,,,,2020-01-06
88,DNR,Denbury Resources Inc,TAS,0.07,0.09,28.57,2020-02-25
52,DO,Diamond Offshore Drilling Inc,Before Market Open,-0.66,-0.45,31.82,2020-02-10
22,DOC,Physicians Realty Trust,TAS,0.09,0.22,144.44,2020-02-26
0,DOCU,DocuSign Inc,After Market Close,0.05,0.12,140.0,2020-03-12
43,DOMO,Domo Inc,After Market Close,-0.96,-0.85,11.46,2020-03-10
98,DOMO,Domo Inc,TAS,-0.96,-0.85,11.46,2020-03-12
54,DOOR,Masonite International Corp,TAS,0.57,0.69,21.05,2020-02-18
49,DORM,Dorman Products Inc,TAS,0.7,0.52,-25.71,2020-02-24
97,DOV,Dover Corp,TAS,1.45,1.54,6.21,2020-01-30
3,DOW,Dow Inc,Before Market Open,0.74,0.78,5.41,2020-01-29
7,DOX,Amdocs Ltd,TAS,1.05,1.06,0.95,2020-02-04
30,DOYU,Douyu International Holdings Ltd,Before Market Open,0.37,0.58,56.76,2020-03-19
60,DPDW,Deep Down Inc,After Market Close,,,,2020-03-30
61,DPDW,Deep Down Inc,After Market Close,,,,2020-03-30
27,DPLO,Diplomat Pharmacy Inc,Before Market Open,-0.19,,,2020-03-13
17,DPZ,Domino's Pizza Inc,TAS,2.98,3.13,5.03,2020-02-20
43,DQ,Daqo New Energy Corp,TAS,0.91,1.72,89.01,2020-03-11
11,DRADP,Digirad Corp,TAS,-0.04,0.3,850.0,2020-03-06
12,DRADP,Digirad Corp,Before Market Open,-0.04,0.3,850.0,2020-03-06
97,DRE,Duke Realty Corp,TAS,0.13,0.23,76.92,2020-01-29
48,DRH,DiamondRock Hospitality Co,TAS,0.09,0.66,633.33,2020-02-20
28,DRI,Darden Restaurants Inc,TAS,1.88,1.9,1.06,2020-03-19
20,DRIO,DarioHealth Corp,Before Market Open,-1.02,-7.72,-656.86,2020-03-17
42,DRNA,Dicerna Pharmaceuticals Inc,TAS,0.56,-0.58,-203.57,2020-02-27
38,DRQ,Dril-Quip Inc,TAS,0.14,0.23,64.29,2020-02-27
34,DRRX,DURECT Corp,After Market Close,-0.02,-0.02,,2020-03-03
35,DRRX,DURECT Corp,TAS,-0.02,-0.02,,2020-03-03
11,DRVD,Driven Deliveries Inc,Time Not Supplied,,,,2020-02-17
17,DS,Drive Shack Inc,TAS,-0.26,-0.25,3.85,2020-03-06
46,DSKE,Daseke Inc,TAS,-0.2,-0.31,-55.0,2020-03-10
47,DSKE,Daseke Inc,Before Market Open,-0.2,-0.31,-55.0,2020-03-10
39,DSPG,DSP Group Inc,Before Market Open,0.03,0.06,100.0,2020-02-03
70,DSSI,Diamond S Shipping Inc,Time Not Supplied,1.04,0.75,-27.88,2020-03-05
71,DSSI,Diamond S Shipping Inc,TAS,1.04,0.75,-27.88,2020-03-05
20,DSX,Diana Shipping Inc,Before Market Open,0.02,-0.05,-350.0,2020-02-21
5,DT,Dynatrace Inc,Before Market Open,0.07,0.1,42.86,2020-01-29
41,DTE,DTE Energy Co,Before Market Open,,,,2020-02-05
34,DTGI,Digerati Technologies Inc,Before Market Open,,,,2020-03-09
23,DTGI,Digerati Technologies Inc,Time Not Supplied,,,,2020-03-17
11,DTIL,Precision BioSciences Inc,Time Not Supplied,-0.48,-0.36,25.0,2020-03-10
21,DTRK,DATATRAK International Inc,Time Not Supplied,,,,2020-03-18
22,DTRK,DATATRAK International Inc,Time Not Supplied,,,,2020-03-24
60,DTSS,Datasea Inc,Before Market Open,,,,2020-02-18
52,DUK,Duke Energy Corp,TAS,0.87,0.91,4.6,2020-02-13
35,DUO,Fangdd Network Group Ltd,Before Market Open,0.21,0.13,-38.1,2020-03-31
51,DVA,DaVita Inc,TAS,1.66,1.86,12.05,2020-02-10
42,DVAX,Dynavax Technologies Corp,TAS,-0.33,-0.44,-33.33,2020-03-11
69,DVCR,Diversicare Healthcare Services Inc,After Market Close,,,,2020-03-05
13,DVD,Dover Motorsports Inc,Before Market Open,,,,2020-01-30
45,DVN,Devon Energy Corp,After Market Close,0.32,0.36,12.5,2020-02-18
5,DWSN,Dawson Geophysical Co,Before Market Open,,,,2020-02-27
96,DX,Dynex Capital Inc,TAS,0.45,0.66,46.67,2020-02-06
69,DXC,DXC Technology Co,TAS,1.09,1.25,14.68,2020-02-06
91,DXCM,DexCom Inc,TAS,0.74,1.15,55.41,2020-02-13
29,DXLG,Destination XL Group Inc,TAS,0.05,0.05,,2020-03-19
18,DXPE,DXP Enterprises Inc,TAS,0.6,0.12,-80.0,2020-03-06
19,DXPE,DXP Enterprises Inc,Time Not Supplied,0.6,0.12,-80.0,2020-03-06
72,DXYN,Dixie Group Inc,Before Market Open,,,,2020-03-05
73,DXYN,Dixie Group Inc,TAS,,,,2020-03-05
18,DY,Dycom Industries Inc,TAS,-0.03,-0.23,-666.67,2020-02-26
62,DYAI,Dyadic International Inc,After Market Close,-0.06,-0.06,,2020-03-30
35,DYNT,Dynatronics Corp,After Market Close,-0.04,-0.05,-25.0,2020-02-11
68,DZSI,DASAN Zhone Solutions Inc,After Market Close,0.16,-0.11,-168.75,2020-03-05
14,EA,Electronic Arts Inc,TAS,2.51,2.52,0.4,2020-01-30
5,EACO,EACO Corp,After Market Close,,,,2020-01-07
54,EACO,EACO Corp,After Market Close,,,,2020-03-30
25,EAF,GrafTech International Ltd,TAS,0.55,0.61,10.91,2020-02-06
26,EAF,GrafTech International Ltd,Before Market Open,0.55,0.61,10.91,2020-02-06
58,EARN,Ellington Residential Mortgage REIT,After Market Close,0.23,0.23,,2020-02-10
3,EARS,Auris Medical Holding Ltd,TAS,,,,2020-03-19
59,EAST,Eastside Distilling Inc,TAS,-0.26,-0.78,-200.0,2020-03-30
55,EAT,Brinker International Inc,TAS,0.95,1.01,6.32,2020-01-29
57,EB,Eventbrite Inc,After Market Close,-0.21,-0.16,23.81,2020-02-27
83,EBAY,eBay Inc,TAS,0.76,0.81,6.58,2020-01-28
41,EBIX,Ebix Inc,TAS,0.98,0.71,-27.55,2020-03-02
23,EBMT,Eagle Bancorp Montana Inc,Time Not Supplied,0.52,0.36,-30.77,2020-01-28
42,EBS,Emergent BioSolutions Inc,TAS,1.73,1.57,-9.25,2020-02-20
27,EBSB,Meridian Bancorp Inc (MARYLAND),TAS,0.33,0.33,,2020-01-28
14,EBTC,Enterprise Bancorp Inc,TAS,,,,2020-01-23
76,ECCB,Eagle Point Credit Company Inc,TAS,,,,2020-02-27
90,ECHO,Echo Global Logistics Inc,TAS,0.24,0.26,8.33,2020-02-05
10,ECIA,Encision Inc,Before Market Open,,,,2020-02-06
69,ECL,Ecolab Inc,TAS,1.69,1.66,-1.78,2020-02-18
37,ECOL,US Ecology Inc,After Market Close,0.55,0.38,-30.91,2020-02-26
1,ECOLW,US Ecology Holdings Inc,Time Not Supplied,0.62,,,2020-02-19
54,ECOM,ChannelAdvisor Corp,TAS,0.19,0.25,31.58,2020-02-12
11,ECOR,"electroCore, Inc.",TAS,-0.29,-0.29,,2020-03-23
66,ECPG,Encore Capital Group Inc,TAS,1.45,1.56,7.59,2020-02-26
38,ECR,Eclipse Resources Corp,Before Market Open,,,,2020-02-12
85,ED,Consolidated Edison Inc,TAS,0.8,0.87,8.75,2020-02-20
67,EDAP,Edap Tms SA,TAS,0.03,-0.03,-200.0,2020-03-30
38,EDIT,Editas Medicine Inc,TAS,-0.1,-0.74,-640.0,2020-02-26
85,EDRY,EuroDry Ltd,TAS,0.23,0.45,95.65,2020-02-12
30,EDSA,Edesa Biotech Inc,Before Market Open,,,,2020-02-13
8,EDU,New Oriental Education & Technology Group Inc,TAS,0.21,0.36,71.43,2020-01-20
27,EDU,New Oriental Education & Technology Group Inc,TAS,0.21,0.36,71.43,2020-02-28
2,EDUC,Educational Development Corp,Time Not Supplied,,,,2020-01-13
65,EE,El Paso Electric Co,TAS,0.12,0.12,,2020-02-26
72,EEFT,Euronet Worldwide Inc,TAS,1.61,1.63,1.24,2020-02-11
3,EESE,Energy and Environmental Services Inc,After Market Close,,,,2020-03-30
97,EEX,Emerald Holding Inc,Before Market Open,-0.1,-0.1,,2020-02-13
89,EFC,Ellington Financial Inc,TAS,0.44,0.44,,2020-02-12
31,EFOI,Energy Focus Inc,Before Market Open,-0.08,-0.11,-37.5,2020-03-19
7,EFSC,Enterprise Financial Services Corp,TAS,1.09,1.09,,2020-01-20
9,EFSI,Eagle Financial Services Inc,Time Not Supplied,,,,2020-01-29
86,EFX,Equifax Inc,TAS,1.49,1.53,2.68,2020-02-12
89,EGAN,eGain Corp,Before Market Open,0.01,0.08,700.0,2020-02-06
6,EGBN,Eagle Bancorp Inc,TAS,1.07,1.06,-0.93,2020-01-15
7,EGBN,Eagle Bancorp Inc,TAS,1.07,1.06,-0.93,2020-01-16
10,EGDW,Edgewater Bancorp Inc,Time Not Supplied,,,,2020-03-10
0,EGHT,8x8 Inc,TAS,-0.17,-0.17,,2020-02-04
12,EGLE,Eagle Bulk Shipping Inc,After Market Close,-0.05,-0.16,-220.0,2020-03-04
45,EGOV,NIC Inc,TAS,0.16,0.15,-6.25,2020-01-29
12,EGP,Eastgroup Properties Inc,TAS,0.57,1.29,126.32,2020-02-06
45,EGRX,Eagle Pharmaceuticals Inc,Before Market Open,0.46,0.48,4.35,2020-03-02
37,EGY,VAALCO Energy Inc,After Market Close,,,,2020-03-09
48,EGY,VAALCO Energy Inc,TAS,,,,2020-03-10
24,EH,EHang Holdings Ltd,Time Not Supplied,-0.07,0.01,114.29,2020-03-24
78,EHC,Encompass Health Corp,TAS,0.84,0.85,1.19,2020-02-06
26,EHTH,Ehealth Inc,TAS,2.43,4.13,69.96,2020-02-20
31,EIC,Eagle Point Income Company Inc,Time Not Supplied,,,,2020-02-27
30,EIDX,Eidos Therapeutics Inc,After Market Close,-0.49,-0.51,-4.08,2020-02-26
95,EIG,Employers Holdings Inc,TAS,0.62,0.48,-22.58,2020-02-19
13,EIGI,Endurance International Group Holdings Inc,TAS,-0.08,-0.09,-12.5,2020-02-06
6,EIGR,Eiger BioPharmaceuticals Inc,TAS,-0.43,-0.68,-58.14,2020-03-13
52,EIX,Edison International,TAS,1.0,0.99,-1.0,2020-02-27
43,EKSO,Ekso Bionics Holdings Inc,After Market Close,-0.65,-0.6,7.69,2020-02-27
88,EL,Estee Lauder Companies Inc,TAS,,,,2020-02-06
16,ELA,Envela Corp,TAS,,,,2020-03-24
1,ELAN,Elanco Animal Health Inc,TAS,0.23,0.23,,2020-02-19
2,ELAN,Elanco Animal Health Inc,Time Not Supplied,0.23,0.23,,2020-02-19
17,ELF,e.l.f. Beauty Inc,TAS,0.15,0.24,60.0,2020-02-05
92,ELGX,Endologix Inc,TAS,-0.68,-0.42,38.24,2020-02-19
28,ELLH,Elah Holdings Inc,After Market Close,,,,2020-03-13
31,ELLO,Ellomay Capital Ltd,TAS,,,,2020-03-31
71,ELMD,Electromed Inc,After Market Close,0.04,0.14,250.0,2020-02-11
85,ELOX,Eloxx Pharmaceuticals Inc,After Market Close,-0.33,-0.29,12.12,2020-03-05
86,ELOX,Eloxx Pharmaceuticals Inc,TAS,-0.33,-0.29,12.12,2020-03-05
49,ELS,Equity LifeStyle Properties Inc,Time Not Supplied,0.31,0.3,-3.23,2020-01-27
50,ELS,Equity LifeStyle Properties Inc,TAS,0.31,0.3,-3.23,2020-01-27
27,ELSE,Electro-Sensors Inc,After Market Close,,,,2020-03-25
55,ELTP,Elite Pharmaceuticals Inc,After Market Close,,,,2020-02-10
38,ELVT,Elevate Credit Inc,After Market Close,0.16,0.19,18.75,2020-02-10
45,ELY,Callaway Golf Co,TAS,-0.23,-0.26,-13.04,2020-02-10
30,EMAN,eMagin Corp,Before Market Open,-0.01,,100.0,2020-03-10
28,EMCF,Emclaire Financial Corp,Time Not Supplied,,,,2020-01-31
47,EME,EMCOR Group Inc,TAS,1.5,1.53,2.0,2020-02-27
17,EMGC,Emergent Capital Inc,After Market Close,,,,2020-03-13
72,EMKR,EMCORE Corp,After Market Close,-0.19,-0.06,68.42,2020-02-05
24,EML,Eastern Co,Before Market Open,,,,2020-02-28
13,EML,Eastern Co,TAS,,,,2020-03-06
10,EMMS,Emmis Communications Corp,Before Market Open,,,,2020-01-09
98,EMN,Eastman Chemical Co,TAS,1.33,1.42,6.77,2020-01-30
9,EMO,Clearbridge Energy Midstream Opportunity Fund Inc,Time Not Supplied,,,,2020-01-08
75,EMR,Emerson Electric Co,TAS,0.67,0.67,,2020-02-04
93,ENBL,Enable Midstream Partners LP,TAS,0.25,0.22,-12.0,2020-02-19
6,ENBP,ENB Financial Corp,Time Not Supplied,,,,2020-01-14
39,ENDP,Endo International PLC,TAS,0.57,0.74,29.82,2020-02-26
22,ENG,ENGlobal Corp,TAS,,,,2020-03-26
97,ENLC,EnLink Midstream LLC,TAS,0.04,-1.92,-4900.0,2020-02-25
63,ENPH,Enphase Energy Inc,After Market Close,0.33,0.39,18.18,2020-02-18
64,ENPH,Enphase Energy Inc,TAS,0.33,0.39,18.18,2020-02-18
87,ENR,Energizer Holdings Inc,TAS,0.98,0.85,-13.27,2020-02-05
88,ENS,EnerSys,TAS,1.13,1.04,-7.96,2020-02-05
95,ENSG,Ensign Group Inc,TAS,0.55,0.6,9.09,2020-02-05
5,ENSV,Enservco Corp,TAS,-0.05,-0.06,-20.0,2020-03-20
5,ENT,Global Eagle Entertainment Inc,Time Not Supplied,,,,2020-03-12
32,ENT,Global Eagle Entertainment Inc,TAS,,,,2020-03-19
7,ENTA,Enanta Pharmaceuticals Inc,TAS,0.55,0.65,18.18,2020-02-06
85,ENTG,Entegris Inc,TAS,0.54,0.55,1.85,2020-02-04
12,ENTX,Entera Bio Ltd,Before Market Open,,,,2020-03-26
21,ENV,Envestnet Inc,TAS,0.68,0.69,1.47,2020-02-20
10,ENVA,Enova International Inc,After Market Close,1.06,0.92,-13.21,2020-01-29
23,ENZ,Enzo Biochem Inc,After Market Close,,,,2020-03-05
49,EOG,EOG Resources Inc,TAS,1.15,1.35,17.39,2020-02-27
98,EOLS,Evolus Inc,Time Not Supplied,-0.73,-0.47,35.62,2020-02-25
14,EPAC,Enerpac Tool Group Corp,TAS,0.12,0.09,-25.0,2020-03-19
22,EPAM,EPAM Systems Inc,TAS,1.44,1.51,4.86,2020-02-20
49,EPAY,Bottomline Technologies (DE) Inc,TAS,0.32,0.33,3.13,2020-01-30
35,EPC,Edgewell Personal Care Co,TAS,0.29,0.55,89.66,2020-02-10
17,EPD,Enterprise Products Partners LP,TAS,0.54,0.5,-7.41,2020-01-30
59,EPE,EP Energy Corp,After Market Close,,,,2020-03-12
48,EPM,Evolution Petroleum Corp,After Market Close,0.09,0.05,-44.44,2020-02-05
65,EPM,Evolution Petroleum Corp,TAS,0.09,0.05,-44.44,2020-02-06
59,EPR,EPR Properties,TAS,0.55,0.39,-29.09,2020-02-24
42,EPRT,Essential Properties Realty Trust Inc,After Market Close,0.17,0.18,5.88,2020-03-02
22,EPSN,Epsilon Energy Ltd,TAS,,,,2020-03-18
60,EPZM,Epizyme Inc,TAS,-0.5,-0.59,-18.0,2020-02-24
74,EQ,Equillium Inc,After Market Close,-0.39,-0.44,-12.82,2020-02-11
36,EQBK,Equity Bancshares Inc,After Market Close,0.6,0.64,6.67,2020-01-23
9,EQBK,Equity Bancshares Inc,TAS,0.6,0.64,6.67,2020-01-24
72,EQC,Equity Commonwealth,TAS,0.12,0.11,-8.33,2020-02-12
28,EQH,Equitable Holdings Inc,After Market Close,1.18,1.37,16.1,2020-02-26
53,EQH,Equitable Holdings Inc,TAS,1.18,1.37,16.1,2020-02-27
80,EQIX,Equinix Inc,TAS,1.56,1.46,-6.41,2020-02-12
48,EQM,EQM Midstream Partners LP,Before Market Open,1.13,1.19,5.31,2020-02-27
84,EQR,Equity Residential,TAS,0.35,0.77,120.0,2020-01-28
65,EQT,EQT Corp,TAS,-0.21,-0.03,85.71,2020-02-27
83,ERA,Era Group Inc,After Market Close,0.06,-0.03,-150.0,2020-03-05
21,ERA,Era Group Inc,TAS,0.06,-0.03,-150.0,2020-03-06
29,ERI,Eldorado Resorts Inc,After Market Close,0.31,-0.17,-154.84,2020-02-26
71,ERIE,Erie Indemnity Co,TAS,1.29,1.14,-11.63,2020-02-27
77,ERII,Energy Recovery Inc,After Market Close,-0.02,-0.01,50.0,2020-03-05
78,ERII,Energy Recovery Inc,TAS,-0.02,-0.01,50.0,2020-03-05
56,EROS,Eros International PLC,Before Market Open,0.07,-0.15,-314.29,2020-02-10
87,EROS,Eros International PLC,TAS,0.07,-0.15,-314.29,2020-03-05
88,EROS,Eros International PLC,Before Market Open,0.07,-0.15,-314.29,2020-03-05
2,ES,Eversource Energy,TAS,0.77,0.76,-1.3,2020-02-19
35,ESBK,Elmira Savings Bank,Time Not Supplied,,,,2020-01-29
31,ESBS,ES Bancshares Inc,Time Not Supplied,,,,2020-02-06
68,ESCA,Escalade Inc,Before Market Open,,,,2020-02-18
21,ESCA,Escalade Inc,Before Market Open,,,,2020-02-21
81,ESE,ESCO Technologies Inc,TAS,0.39,0.43,10.26,2020-02-04
96,ESEA,Euroseas Ltd,TAS,-0.2,-0.18,10.0,2020-02-19
45,ESGRO,Enstar Group Ltd,TAS,,,,2020-02-27
40,ESI,Element Solutions Inc,TAS,0.2,0.22,10.0,2020-02-26
27,ESNT,Essent Group Ltd,TAS,1.44,1.49,3.47,2020-02-14
17,ESOA,Energy Services Of America Corp,Time Not Supplied,,,,2020-02-13
24,ESP,Espey MFG and Electronics Corp,Time Not Supplied,,,,2020-02-13
59,ESPR,Esperion Therapeutics Inc,TAS,-2.67,-2.26,15.36,2020-02-27
30,ESQ,Esquire Financial Holdings Inc,Before Market Open,,,,2020-01-24
94,ESRT,Empire State Realty Trust Inc,TAS,0.07,0.09,28.57,2020-02-19
6,ESS,Essex Property Trust Inc,TAS,1.39,1.95,40.29,2020-01-29
37,ESSA,ESSA Bancorp Inc,After Market Close,0.29,,,2020-01-29
64,ESTA,Establishment Labs Holdings Inc,Time Not Supplied,-0.58,-0.27,53.45,2020-03-16
24,ESTC,Elastic NV,After Market Close,-0.35,-0.28,20.0,2020-02-26
62,ESTE,Earthstone Energy Inc,After Market Close,0.31,0.28,-9.68,2020-03-11
4,ESXB,Community Bankers Trust Corp,Time Not Supplied,0.17,0.18,5.88,2020-01-24
3,ET,Energy Transfer LP,TAS,0.36,0.38,5.56,2020-02-19
27,ETCC,Environmental Tectonics Corp,After Market Close,,,,2020-01-24
17,ETCIA,Electronic Tele-Communications Inc,Time Not Supplied,,,,2020-03-18
71,ETFC,E*TRADE Financial Corp,TAS,0.83,0.76,-8.43,2020-01-23
18,ETH,Ethan Allen Interiors Inc,TAS,0.26,0.27,3.85,2020-02-04
63,ETM,Entercom Communications Corp,TAS,0.38,0.46,21.05,2020-02-25
73,ETN,Eaton Corporation PLC,Before Market Open,1.4,1.37,-2.14,2020-01-29
55,ETN,Eaton Corporation PLC,TAS,1.4,1.37,-2.14,2020-02-04
0,ETNB,89Bio Inc,After Market Close,-0.94,-2.58,-174.47,2020-03-18
84,ETON,Eton Pharmaceuticals Inc,TAS,-0.26,-0.15,42.31,2020-03-05
48,ETR,Entergy Corp,TAS,0.66,0.68,3.03,2020-02-19
95,ETRN,Equitrans Midstream Corp,Before Market Open,0.47,1.24,163.83,2020-02-27
26,ETSY,Etsy Inc,TAS,0.16,0.25,56.25,2020-02-26
58,ETTX,Entasis Therapeutics Holdings Inc,TAS,-0.68,-1.06,-55.88,2020-03-11
95,EV,Eaton Vance Corp,TAS,0.85,0.86,1.18,2020-02-26
23,EVA,Enviva Partners LP,TAS,0.5,0.51,2.0,2020-02-26
66,EVBG,Everbridge Inc,After Market Close,0.04,0.05,25.0,2020-02-18
37,EVBN,Evans Bancorp Inc,After Market Close,0.82,0.93,13.41,2020-01-30
39,EVC,Entravision Communications Corp,TAS,0.05,0.05,,2020-03-05
52,EVER,EverQuote Inc,Time Not Supplied,-0.06,-0.04,33.33,2020-02-24
51,EVFM,Evofem Biosciences Inc,TAS,-0.29,-0.27,6.9,2020-03-12
91,EVH,Evolent Health Inc,After Market Close,-0.04,-0.07,-75.0,2020-02-25
57,EVI,EVI Industries Inc,Before Market Open,,,,2020-02-10
72,EVK,Ever-Glory International Group Inc,TAS,,,,2020-03-30
31,EVLO,Evelo Biosciences Inc,Before Market Open,-0.61,-0.7,-14.75,2020-02-13
32,EVLO,Evelo Biosciences Inc,TAS,-0.61,-0.7,-14.75,2020-02-13
29,EVLV,EVINE Live Inc,Before Market Open,,,,2020-03-25
4,EVOK,Evoke Pharma Inc,Before Market Open,-0.06,-0.06,,2020-03-12
71,EVOL,Evolving Systems Inc,After Market Close,,,,2020-03-30
61,EVOP,EVO Payments Inc,Before Market Open,0.19,0.24,26.32,2020-02-27
7,EVR,Evercore Inc,TAS,2.35,2.72,15.74,2020-01-29
43,EVRG,Evergy Inc,Time Not Supplied,0.31,0.32,3.23,2020-03-02
40,EVRI,Everi Holdings Inc,TAS,0.08,-0.05,-162.5,2020-03-02
73,EVSI,Envision Solar International Inc,After Market Close,-0.1,-0.28,-180.0,2020-03-30
92,EVTC,Evertec Inc,TAS,0.49,0.48,-2.04,2020-02-25
71,EW,Edwards Lifesciences Corp,TAS,1.49,1.46,-2.01,2020-01-30
31,EWBC,East West Bancorp Inc,TAS,1.16,1.28,10.34,2020-01-23
33,EXAS,Exact Sciences Corp,TAS,-0.35,0.54,254.29,2020-02-11
57,EXC,Exelon Corp,TAS,0.73,0.83,13.7,2020-02-11
96,EXEL,Exelixis Inc,TAS,0.16,0.22,37.5,2020-02-25
56,EXLS,Exlservice Holdings Inc,TAS,0.73,0.79,8.22,2020-02-27
7,EXNN,Exent Corp,Time Not Supplied,,,,2020-02-17
82,EXP,Eagle Materials Inc,TAS,1.5,1.51,0.67,2020-02-04
65,EXPD,Expeditors International of Washington Inc,TAS,0.85,0.79,-7.06,2020-02-18
98,EXPE,Expedia Group Inc,TAS,1.19,1.24,4.2,2020-02-13
9,EXPI,eXp World Holdings Inc,Before Market Open,-0.08,0.01,112.5,2020-03-12
