,Symbol,Company,Earnings Call Time,EPS Estimate,Reported EPS,Surprise(%),Earnings Date
30,ARCT,Arcturus Therapeutics Ltd,TAS,-0.58,-0.68,-17.24,2019-11-07
22,ARD,Ardagh Group SA,TAS,0.5,0.6,20.0,2019-10-31
56,ARDX,Ardelyx Inc,After Market Close,-0.37,-0.37,,2019-11-06
4,ARE,Alexandria Real Estate Equities Inc,TAS,0.43,-0.44,-202.33,2019-10-28
41,ARES,Ares Management Corp,TAS,0.37,0.34,-8.11,2019-10-31
7,AREX,Approach Resources Inc,TAS,-0.08,-0.16,-100.0,2019-11-18
9,AREXQ,Approach Resources Inc,TAS,-0.08,-0.16,-100.0,2019-11-18
3,ARGO,Argo Group International Holdings Ltd,TAS,-0.45,-0.44,2.22,2019-11-06
2,ARI,Apollo Commercial Real Estate Finance Inc,TAS,0.47,0.47,,2019-10-23
1,ARKR,Ark Restaurants Corp,After Market Close,,,,2019-12-16
1,ARKR,Ark Restaurants Corp,TAS,,,,2019-12-17
18,ARL,American Realty Investors Inc,After Market Close,,,,2019-11-14
25,ARLO,Arlo Technologies Inc,TAS,-0.37,-0.32,13.51,2019-11-07
15,ARLP,Alliance Resource Partners LP,TAS,0.47,0.42,-10.64,2019-10-28
1,ARMK,Aramark,TAS,0.69,0.69,,2019-11-19
32,ARMP,Armata Pharmaceuticals Inc,TAS,-0.45,-0.73,-62.22,2019-11-12
36,ARNA,Arena Pharmaceuticals Inc,TAS,-1.32,-1.46,-10.61,2019-11-07
39,ARNC,Arconic Inc,Time Not Supplied,0.52,0.58,11.54,2019-11-05
41,ARNC,Arconic Inc,TAS,0.52,0.58,11.54,2019-11-05
16,AROC,Archrock Inc,TAS,0.14,0.21,50.0,2019-10-28
9,ARPO,Aerpio Pharmaceuticals Inc,Before Market Open,-0.12,-0.11,8.33,2019-11-07
19,ARQL,ArQule Inc,TAS,-0.08,-0.09,-12.5,2019-10-30
14,ARR,ARMOUR Residential REIT Inc,TAS,0.53,0.55,3.77,2019-10-23
5,ARRS,ARRIS International plc,After Market Close,,,,2019-11-06
2,ARTL,Artelo Biosciences Inc,Before Market Open,-0.51,-0.3,41.18,2019-11-25
2,ARTNA,Artesian Resources Corp,After Market Close,,,,2019-11-08
0,ARTW,Art's Way Manufacturing Co Inc,TAS,,,,2019-10-09
13,ARTX,Arotech Corp,After Market Close,0.06,0.06,,2019-11-06
23,ARVN,Arvinas Inc,After Market Close,-0.46,-0.54,-17.39,2019-11-04
12,ARW,Arrow Electronics Inc,TAS,1.67,1.86,11.38,2019-10-31
6,ARWR,Arrowhead Pharmaceuticals Inc,TAS,0.16,0.11,-31.25,2019-11-25
15,ASB,Associated Banc-Corp,TAS,0.47,0.51,8.51,2019-10-24
33,ASC,Ardmore Shipping Corp,TAS,-0.18,-0.17,5.56,2019-11-05
34,ASC,Ardmore Shipping Corp,Time Not Supplied,-0.18,-0.17,5.56,2019-11-05
5,ASCMB,Ascent Capital Group Inc,Before Market Open,,,,2019-11-04
0,ASFI,Asta Funding Inc,Time Not Supplied,,,,2019-12-20
0,ASGN,ASGN Inc,TAS,1.23,1.31,6.5,2019-10-23
3,ASH,Ashland Global Holdings Inc.,TAS,0.95,0.77,-18.95,2019-11-18
12,ASIX,AdvanSix Inc,TAS,0.44,0.28,-36.36,2019-11-01
13,ASIX,AdvanSix Inc,Before Market Open,0.44,0.28,-36.36,2019-11-01
61,ASMB,Assembly Biosciences Inc,After Market Close,,,,2019-11-07
0,ASNA,Ascena Retail Group Inc,TAS,0.03,,,2019-10-03
0,ASNA,Ascena Retail Group Inc,TAS,,,,2019-12-09
10,ASND,Ascendis Pharma A/S,After Market Close,-0.01,-0.07,-600.0,2019-11-18
4,ASPN,Aspen Aerogels Inc,TAS,-0.1,-0.09,10.0,2019-10-31
8,ASPN,Aspen Aerogels Inc,After Market Close,-0.1,-0.09,10.0,2019-10-31
10,ASPS,Altisource Portfolio Solutions SA,Time Not Supplied,0.38,0.25,-34.21,2019-10-24
1,ASPU,Aspen Group Inc,After Market Close,-0.07,-0.03,57.14,2019-12-10
53,ASRT,Assertio Therapeutics Inc,After Market Close,0.24,0.24,,2019-11-06
2,ASRV,Ameriserv Financial Inc,Before Market Open,,,,2019-10-15
0,ASTC,Astrotech Corp,Time Not Supplied,,,,2019-11-15
9,ASTE,Astec Industries Inc,Before Market Open,0.24,0.17,-29.17,2019-10-29
2,ASTI,Ascent Solar Technologies Inc,Before Market Open,,,,2019-11-18
7,ASUR,Asure Software Inc,Before Market Open,0.09,0.11,22.22,2019-11-11
6,ASYS,Amtech Systems Inc,Time Not Supplied,0.02,0.07,250.0,2019-11-21
7,ASYS,Amtech Systems Inc,TAS,0.02,0.07,250.0,2019-11-21
8,ATAX,America First Multifamily Investors LP,After Market Close,0.13,0.08,-38.46,2019-11-01
11,ATAX,America First Multifamily Investors LP,TAS,0.13,0.08,-38.46,2019-11-05
21,ATCXW,Atlas Technical Consultants Inc,TAS,,,,2019-11-14
9,ATEC,Alphatec Holdings Inc,TAS,-0.22,-0.26,-18.18,2019-10-30
10,ATEC,Alphatec Holdings Inc,After Market Close,-0.22,-0.26,-18.18,2019-10-30
24,ATEN,A10 Networks Inc,TAS,-0.04,,100.0,2019-10-29
41,ATEX,Anterix Inc,TAS,-0.59,-0.46,22.03,2019-11-06
42,ATEX,Anterix Inc,After Market Close,-0.59,-0.46,22.03,2019-11-06
12,ATGE,Adtalem Global Education Inc,TAS,0.46,0.34,-26.09,2019-10-29
0,ATGN,Altigen Communications Inc,TAS,,,,2019-12-03
48,ATH,Athene Holding Ltd,TAS,1.78,1.34,-24.72,2019-11-05
13,ATHM,Autohome Inc,TAS,5.84,5.88,0.68,2019-11-05
32,ATHX,Athersys Inc,TAS,-0.09,-0.08,11.11,2019-11-06
23,ATI,Allegheny Technologies Inc,TAS,0.32,0.33,3.13,2019-10-31
2,ATKR,Atkore International Group Inc,Before Market Open,0.98,1.01,3.06,2019-11-22
47,ATLO,Ames National Corp,Time Not Supplied,,,,2019-11-06
11,ATMS,Artemis Therapeutics Inc,Time Not Supplied,,,,2019-11-11
7,ATNI,ATN International Inc,TAS,0.01,0.09,800.0,2019-10-23
10,ATNX,Athenex Inc,Before Market Open,-0.45,-0.45,,2019-11-07
59,ATO,Atmos Energy Corp,TAS,0.46,0.49,6.52,2019-11-06
29,ATOM,Atomera Inc,TAS,-0.21,-0.19,9.52,2019-10-30
31,ATOM,Atomera Inc,After Market Close,-0.21,-0.19,9.52,2019-10-30
16,ATOS,Atossa Therapeutics Inc,TAS,-0.52,-0.36,30.77,2019-11-13
35,ATR,Aptargroup Inc,TAS,0.96,0.93,-3.12,2019-10-31
6,ATRA,Atara Biotherapeutics Inc,After Market Close,-1.44,-1.31,9.03,2019-11-07
7,ATRA,Atara Biotherapeutics Inc,TAS,-1.44,-1.31,9.03,2019-11-07
20,ATRC,AtriCure Inc,TAS,-0.27,-0.25,7.41,2019-10-30
16,ATRI,Atrion Corp,After Market Close,,,,2019-11-01
25,ATRO,Astronics Corp,Before Market Open,0.23,0.03,-86.96,2019-11-05
18,ATRS,Antares Pharma Inc,Before Market Open,-0.02,0.01,150.0,2019-11-05
8,ATRX,Adhera Therapeutics Inc,After Market Close,,,,2019-11-18
58,ATSG,Air Transport Services Group Inc,After Market Close,0.26,0.31,19.23,2019-11-06
2,ATTO,Atento SA,TAS,0.09,0.03,-66.67,2019-11-13
0,ATU,Actuant Corp,Before Market Open,0.01,,,2019-12-18
8,ATUS,Altice USA Inc,After Market Close,0.15,0.12,-20.0,2019-11-05
12,ATVI,Activision Blizzard Inc,TAS,0.23,0.32,39.13,2019-11-07
3,ATXI,Avenue Therapeutics Inc,Before Market Open,-0.28,-0.14,50.0,2019-11-04
3,AUB,Atlantic Union Bankshares Corp,TAS,0.68,0.69,1.47,2019-10-17
4,AUBN,Auburn National Bancorporation Inc,Time Not Supplied,,,,2019-10-22
31,AUDC,AudioCodes Ltd,Before Market Open,0.2,0.24,20.0,2019-10-29
48,AUMN,Golden Minerals Co,TAS,,,,2019-11-13
80,AURX,Nuo Therapeutics Inc,After Market Close,,,,2019-11-11
57,AUTL,Autolus Therapeutics PLC,Before Market Open,-0.84,-0.61,27.38,2019-11-07
60,AUTL,Autolus Therapeutics PLC,TAS,-0.84,-0.61,27.38,2019-11-07
17,AUTO,AutoWeb Inc,TAS,-0.17,-0.13,23.53,2019-11-07
52,AVA,Avista Corp,TAS,0.14,0.08,-42.86,2019-11-07
1,AVAV,AeroVironment Inc,TAS,0.29,0.34,17.24,2019-12-03
19,AVB,AvalonBay Communities Inc,TAS,1.2,2.0,66.67,2019-10-28
13,AVCO,Avalon Globocare Corp,TAS,,,,2019-11-14
0,AVD,American Vanguard Corp,After Market Close,0.1,0.11,10.0,2019-10-15
4,AVD,American Vanguard Corp,TAS,0.1,0.11,10.0,2019-11-05
5,AVD,American Vanguard Corp,After Market Close,0.1,0.11,10.0,2019-11-05
8,AVDL,Avadel Pharmaceuticals PLC,TAS,-0.27,-0.24,11.11,2019-11-11
21,AVEO,Aveo Pharmaceuticals Inc,Before Market Open,0.07,1.0,1328.57,2019-11-12
10,AVGO,Broadcom Inc,After Market Close,5.36,,,2019-12-05
6,AVGOP,Broadcom Inc,TAS,,,,2019-12-12
19,AVGR,Avinger Inc,TAS,-0.6,-0.7,-16.67,2019-11-05
21,AVGR,Avinger Inc,After Market Close,-0.6,-0.7,-16.67,2019-11-05
24,AVID,Avid Technology Inc,After Market Close,0.09,0.1,11.11,2019-11-07
31,AVLR,Avalara Inc,After Market Close,-0.09,-0.01,88.89,2019-11-05
28,AVNS,Avanos Medical Inc,TAS,0.31,0.3,-3.23,2019-11-05
51,AVNW,Aviat Networks Inc,TAS,0.33,0.52,57.58,2019-11-07
16,AVP,Avon Products Inc,TAS,0.02,0.11,450.0,2019-10-31
58,AVRO,AVROBIO Inc,TAS,-0.59,-0.57,3.39,2019-11-07
26,AVT,Avnet Inc,TAS,0.65,0.6,-7.69,2019-10-24
29,AVTR,Avantor Inc,TAS,0.15,0.15,,2019-11-05
30,AVTR,Avantor Inc,Before Market Open,0.15,0.15,,2019-11-05
11,AVX,AVX Corp,Before Market Open,0.24,0.2,-16.67,2019-10-28
0,AVXL,Anavex Life Sciences Corp,Before Market Open,-0.15,-0.07,53.33,2019-12-16
3,AVY,Avery Dennison Corp,TAS,1.61,1.66,3.11,2019-10-23
0,AVYA,Avaya Holdings Corp,TAS,0.84,0.71,-15.48,2019-11-20
2,AWF,AllianceBernstein Global High Income Fund Inc,TAS,,,,2019-11-29
1,AWI,Armstrong World Industries Inc,TAS,1.3,1.38,6.15,2019-10-28
3,AWK,American Water Works Company Inc,TAS,1.3,1.33,2.31,2019-10-30
18,AWR,American States Water Co,TAS,0.7,0.69,-1.43,2019-11-04
4,AWRE,Aware Inc,TAS,,,,2019-10-29
6,AWSM,Cool Holdings Inc,After Market Close,,,,2019-11-19
7,AX,Axos Financial Inc,TAS,0.67,0.66,-1.49,2019-10-29
13,AXAS,Abraxas Petroleum Corp,TAS,0.03,0.02,-33.33,2019-11-13
23,AXDX,Accelerate Diagnostics Inc,After Market Close,-0.38,-0.37,2.63,2019-11-07
25,AXE,Anixter International Inc,TAS,1.65,1.92,16.36,2019-10-30
65,AXGN,AxoGen Inc,After Market Close,-0.11,-0.07,36.36,2019-11-06
4,AXGT,Axovant Gene Therapies Ltd,TAS,-1.09,-0.61,44.04,2019-11-08
15,AXL,American Axle & Manufacturing Holdings Inc,TAS,0.41,0.58,41.46,2019-11-01
28,AXNX,Axonics Modulation Technologies Inc,After Market Close,-0.75,-0.89,-18.67,2019-11-14
1,AXP,American Express Co,TAS,2.03,2.08,2.46,2019-10-18
3,AXR,AMREP Corp,Time Not Supplied,,,,2019-12-10
2,AXS,AXIS Capital Holdings Ltd,TAS,0.26,-0.39,-250.0,2019-10-29
20,AXSM,Axsome Therapeutics Inc,TAS,-0.4,-0.56,-40.0,2019-11-07
6,AXTA,Axalta Coating Systems Ltd,TAS,0.44,0.52,18.18,2019-10-24
27,AXTI,AXT Inc,TAS,-0.03,-0.02,33.33,2019-10-30
53,AY,Atlantica Yield PLC,TAS,0.7,0.43,-38.57,2019-11-07
2,AYI,Acuity Brands Inc,TAS,2.81,2.75,-2.14,2019-10-02
38,AYR,Aircastle Ltd,TAS,0.58,0.72,24.14,2019-11-06
2,AYSI,Alloy Steel International Inc,Before Market Open,,,,2019-12-19
23,AYTU,Aytu BioScience Inc,After Market Close,-0.27,-0.32,-18.52,2019-11-14
27,AYX,Alteryx Inc,After Market Close,0.09,0.24,166.67,2019-10-31
4,AZO,Autozone Inc,TAS,13.74,14.3,4.08,2019-12-10
7,AZPN,Aspen Technology Inc,TAS,0.64,0.79,23.44,2019-10-30
1,AZRE,Azure Power Global Ltd,TAS,0.03,-0.25,-933.33,2019-11-15
39,AZUL,Azul SA,TAS,0.67,0.92,37.31,2019-11-07
4,AZZ,AZZ Inc,TAS,,,,2019-12-05
6,AZZ,AZZ Inc,TAS,,,,2019-12-05
17,B,Barnes Group Inc,TAS,0.79,0.89,12.66,2019-10-25
72,BA,Boeing Co,TAS,2.09,1.45,-30.62,2019-10-23
4,BABA,Alibaba Group Holding Ltd,TAS,1.5,1.85,23.33,2019-11-01
0,BABB,BAB Inc,Time Not Supplied,,,,2019-10-04
4,BAC,Bank of America Corp,TAS,0.51,0.56,9.8,2019-10-16
2,BAH,Booz Allen Hamilton Holding Corp,TAS,0.72,0.81,12.5,2019-11-01
26,BANC,Banc of California Inc,TAS,-0.34,-0.45,-32.35,2019-10-23
73,BAND,Bandwidth Inc,TAS,-0.15,-0.06,60.0,2019-11-06
74,BAND,Bandwidth Inc,After Market Close,-0.15,-0.06,60.0,2019-11-06
38,BANF,BancFirst Corp,TAS,1.01,1.0,-0.99,2019-10-17
66,BANR,Banner Corp,TAS,1.05,1.15,9.52,2019-10-23
4,BANX,StoneCastle Financial Corp,TAS,0.38,0.33,-13.16,2019-10-30
5,BANX,StoneCastle Financial Corp,After Market Close,0.38,0.33,-13.16,2019-10-30
23,BAP,Credicorp Ltd,After Market Close,4.33,4.1,-5.31,2019-11-07
49,BAS,Basic Energy Services Inc,TAS,-0.98,-1.24,-26.53,2019-10-30
0,BASI,Bioanalytical Systems Inc,TAS,,,,2019-12-23
68,BASX,Basic Energy Services Inc,TAS,-0.98,-1.24,-26.53,2019-10-30
45,BAX,Baxter International Inc,TAS,0.84,0.74,-11.9,2019-10-24
36,BAYK,Bay Banks of Virginia Inc,Time Not Supplied,0.13,0.14,7.69,2019-10-29
3,BBBY,Bed Bath & Beyond Inc,TAS,0.27,0.34,25.93,2019-10-02
46,BBDC,Barings BDC Inc,TAS,0.16,0.16,,2019-10-29
66,BBGI,Beasley Broadcast Group Inc,TAS,0.12,0.11,-8.33,2019-11-07
24,BBI,Brickell Biotech Inc,After Market Close,,,,2019-11-13
1,BBIO,BridgeBio Pharma Inc,TAS,-0.55,-0.51,7.27,2019-11-07
56,BBQ,BBQ Holdings Inc,Time Not Supplied,,0.02,,2019-11-12
66,BBSI,Barrett Business Services Inc,TAS,2.26,3.24,43.36,2019-11-05
18,BBT,BB&T Corp,TAS,1.03,0.95,-7.77,2019-10-17
1,BBW,Build-A-Bear Workshop Inc,TAS,-0.27,-0.4,-48.15,2019-12-05
34,BBX,BBX Capital Corp,After Market Close,0.11,0.24,118.18,2019-11-01
6,BBY,Best Buy Co Inc,TAS,1.03,1.13,9.71,2019-11-26
43,BC,Brunswick Corp,TAS,1.01,1.1,8.91,2019-10-24
8,BCBP,BCB Bancorp Inc,TAS,0.3,0.3,,2019-10-18
99,BCC,Boise Cascade Co,TAS,0.68,0.69,1.47,2019-11-06
2,BCC,Boise Cascade Co,TAS,0.68,0.69,1.47,2019-11-06
75,BCEI,Bonanza Creek Energy Inc,After Market Close,1.37,1.42,3.65,2019-11-06
38,BCLI,Brainstorm Cell Therapeutics Inc,TAS,-0.22,-0.25,-13.64,2019-11-14
29,BCML,BayCom Corp,After Market Close,0.56,0.46,-17.86,2019-10-28
32,BCO,Brinks Co,TAS,1.04,1.05,0.96,2019-10-23
95,BCOR,Blucora Inc,TAS,-0.2,-0.2,,2019-11-06
60,BCOV,Brightcove Inc,TAS,0.04,0.06,50.0,2019-10-23
67,BCPC,Balchem Corp,TAS,0.74,0.81,9.46,2019-11-05
61,BCRH,Blue Capital Reinsurance Holdings Ltd,TAS,,,,2019-10-30
12,BCSF,Bain Capital Specialty Finance Inc,TAS,0.41,0.41,,2019-11-06
90,BCYC,Bicycle Therapeutics PLC,Time Not Supplied,-0.58,-0.53,8.62,2019-11-07
69,BDC,Belden Inc,TAS,1.41,1.33,-5.67,2019-10-30
31,BDGE,Bridge Bancorp Inc,After Market Close,0.66,0.7,6.06,2019-10-24
10,BDGE,Bridge Bancorp Inc,TAS,0.66,0.7,6.06,2019-10-25
33,BDN,Brandywine Realty Trust,TAS,0.05,0.04,-20.0,2019-10-17
82,BDR,Blonder Tongue Laboratories Inc,Before Market Open,,,,2019-11-06
84,BDR,Blonder Tongue Laboratories Inc,TAS,,,,2019-11-06
36,BDSI,BioDelivery Sciences International Inc,TAS,-0.02,,100.0,2019-11-12
14,BDX,Becton Dickinson and Co,TAS,3.3,3.31,0.3,2019-11-05
3,BE,Bloom Energy Corp,After Market Close,,0.01,,2019-11-07
72,BEAT,BioTelemetry Inc,Time Not Supplied,0.5,0.52,4.0,2019-11-05
73,BEAT,BioTelemetry Inc,TAS,0.5,0.52,4.0,2019-11-05
3,BEBE,bebe stores inc,Time Not Supplied,,,,2019-12-27
8,BECN,Beacon Roofing Supply Inc,TAS,1.21,1.04,-14.05,2019-11-25
75,BEDU,Bright Scholar Education Holdings Ltd,After Market Close,,-0.04,,2019-11-07
59,BELFB,Bel Fuse Inc,Before Market Open,-0.02,0.2,1100.0,2019-10-30
60,BELFB,Bel Fuse Inc,TAS,-0.02,0.2,1100.0,2019-10-30
56,BEN,Franklin Resources Inc,TAS,0.64,0.61,-4.69,2019-10-25
12,BERY,Berry Global Group Inc,TAS,0.74,0.9,21.62,2019-11-21
23,BEST,BEST Inc,Before Market Open,,0.01,,2019-11-13
43,BFAM,Bright Horizons Family Solutions Inc,TAS,0.86,0.86,,2019-10-30
9,BFB,Brown-Forman Corp,TAS,,,,2019-12-05
11,BFC,Bank First Corp,TAS,0.79,0.93,17.72,2019-10-16
14,BFIN,BankFinancial Corp,TAS,0.22,0.26,18.18,2019-10-21
18,BFS,Saul Centers Inc,After Market Close,,,,2019-11-07
74,BFST,Business First Bancshares Inc,After Market Close,0.46,0.46,,2019-10-23
48,BG,Bunge Ltd,TAS,0.48,1.41,193.75,2019-10-30
58,BGCP,BGC Partners Inc,TAS,0.15,0.15,,2019-10-24
0,BGFV,Big 5 Sporting Goods Corp,TAS,0.16,,,2019-10-29
33,BGG,Briggs & Stratton Corp,TAS,-0.72,-0.67,6.94,2019-11-01
16,BGI,Birks Group Inc,TAS,,,,2019-11-21
64,BGS,B&G Foods Inc,TAS,0.57,0.54,-5.26,2019-10-31
68,BGSF,BG Staffing Inc,After Market Close,0.4,0.41,2.5,2019-11-05
28,BH,Biglari Holdings Inc,TAS,,,,2019-11-01
29,BHB,Bar Harbor Bankshares,After Market Close,,,,2019-10-17
73,BHE,Benchmark Electronics Inc,TAS,0.34,0.36,5.88,2019-10-24
36,BHFAP,Brighthouse Financial Inc,After Market Close,,,,2019-11-04
69,BHFAP,Brighthouse Financial Inc,TAS,,,,2019-11-05
27,BHLB,Berkshire Hills Bancorp Inc,After Market Close,0.51,0.46,-9.8,2019-10-28
38,BHLB,Berkshire Hills Bancorp Inc,TAS,0.51,0.46,-9.8,2019-10-29
55,BHR,Braemar Hotels & Resorts Inc,TAS,-0.17,-0.37,-117.65,2019-10-30
32,BHVN,Biohaven Pharmaceutical Holding Company Ltd,After Market Close,-1.57,-2.04,-29.94,2019-11-01
1,BIG,Big Lots Inc,TAS,-0.2,-0.18,10.0,2019-12-06
23,BIIB,Biogen Inc,Before Market Open,8.27,9.17,10.88,2019-10-22
14,BILI,Bilibili Inc,After Market Close,-0.14,-0.15,-7.14,2019-11-18
10,BIMI,BOQI International Medical Inc,TAS,,,,2019-11-15
65,BIO,Bio Rad Laboratories Inc,TAS,1.4,1.61,15.0,2019-10-31
26,BIOC,Biocept Inc,TAS,-0.27,-0.25,7.41,2019-11-13
7,BIOL,BIOLASE Inc,After Market Close,-0.14,-0.12,14.29,2019-11-06
27,BIOQ,Bioqual Inc,Time Not Supplied,,,,2019-10-21
31,BIOS,Option Care Health Inc,TAS,-0.02,-0.07,-250.0,2019-11-06
15,BIOX,Bioceres Crop Solutions Corp,Before Market Open,,,,2019-11-11
84,BIP,Brookfield Infrastructure Partners LP,TAS,0.2,0.07,-65.0,2019-11-07
18,BISA,Baltic International USA Inc,Time Not Supplied,,,,2019-11-11
10,BITA,Bitauto Holdings Ltd,TAS,0.39,0.1,-74.36,2019-11-26
13,BJ,BJ's Wholesale Club Holdings Inc,Before Market Open,0.4,0.41,2.5,2019-11-21
44,BJRI,BJ's Restaurants Inc,TAS,0.1,0.18,80.0,2019-10-24
19,BK,Bank of New York Mellon Corp,TAS,0.99,1.07,8.08,2019-10-16
64,BKCC,BlackRock Capital Investment Corp,TAS,0.14,0.14,,2019-10-30
28,BKD,Brookdale Senior Living Inc,TAS,-0.23,-0.42,-82.61,2019-11-04
3,BKE,Buckle Inc,TAS,0.43,0.53,23.26,2019-11-22
41,BKEP,Blueknight Energy Partners LP,Time Not Supplied,,,,2019-10-29
80,BKEPP,Blueknight Energy Partners LP,TAS,,,,2019-11-06
27,BKH,Black Hills Corp,TAS,0.45,0.44,-2.22,2019-11-04
13,BKI,Black Knight Inc,TAS,0.49,0.51,4.08,2019-11-06
81,BKNG,Booking Holdings Inc,After Market Close,44.57,45.36,1.77,2019-11-07
52,BKOR,Oak Ridge Financial Services Inc,After Market Close,,,,2019-10-25
44,BKR,Baker Hughes Co,TAS,0.24,0.21,-12.5,2019-10-30
56,BKTI,BK Technologies Inc,After Market Close,,,,2019-11-05
88,BKTI,BK Technologies Corp,After Market Close,,,,2019-11-06
47,BKU,BankUnited Inc,TAS,0.71,0.77,8.45,2019-10-23
12,BKYI,BIO-Key International Inc,TAS,-0.05,-0.13,-160.0,2019-11-15
0,BL,Blackline Inc,TAS,0.03,0.12,300.0,2019-11-06
7,BLBD,Blue Bird Corp,TAS,0.81,0.74,-8.64,2019-12-11
10,BLBD,Blue Bird Corp,After Market Close,0.81,0.74,-8.64,2019-12-11
87,BLCM,Bellicum Pharmaceuticals Inc,After Market Close,-5.3,-6.8,-28.3,2019-11-06
44,BLD,TopBuild Corp,TAS,1.39,1.53,10.07,2019-10-31
60,BLDR,Builders FirstSource Inc,TAS,0.59,0.72,22.03,2019-10-31
57,BLFS,BioLife Solutions Inc,After Market Close,0.02,0.37,1750.0,2019-11-12
14,BLGO,BioLargo Inc,Before Market Open,,,,2019-11-15
17,BLIBQ,BB Liquidating Inc,Time Not Supplied,,,,2019-11-01
2,BLIN,Bridgeline Digital Inc,TAS,,,,2019-12-27
6,BLK,BlackRock Inc,TAS,6.96,7.15,2.73,2019-10-15
44,BLKB,Blackbaud Inc,TAS,0.5,0.56,12.0,2019-10-28
58,BLL,Ball Corp,TAS,0.72,0.7,-2.78,2019-10-31
6,BLMN,Bloomin' Brands Inc,TAS,0.1,0.1,,2019-11-06
9,BLMT,BSB Bancorp Inc,After Market Close,,,,2019-10-16
5,BLPH,Bellerophon Therapeutics Inc,TAS,-1.1,-0.9,18.18,2019-11-06
52,BLUE,bluebird bio Inc,TAS,-3.52,-3.73,-5.97,2019-10-31
5,BLX,Banco Latinoamericano de Comercio Exterior SA,TAS,0.55,0.52,-5.45,2019-10-18
63,BMCH,BMC Stock Holdings Inc,TAS,0.53,0.58,9.43,2019-11-05
19,BMI,Badger Meter Inc,TAS,0.43,0.44,2.33,2019-10-17
68,BMNM,Bimini Capital Management Inc,After Market Close,,,,2019-11-07
9,BMRA,Biomerica Inc,After Market Close,-0.06,-0.05,16.67,2019-10-15
16,BMRC,Bank of Marin Bancorp,TAS,0.61,0.69,13.11,2019-10-21
46,BMRN,Biomarin Pharmaceutical Inc,TAS,0.06,0.3,400.0,2019-10-23
53,BMS,Bemis Company Inc,Before Market Open,,,,2019-10-23
12,BMTC,Bryn Mawr Bank Corp,TAS,0.76,0.81,6.58,2019-10-17
50,BMY,Bristol-Myers Squibb Co,TAS,1.07,1.17,9.35,2019-10-31
30,BNCC,BNCCorp Inc,Time Not Supplied,,,,2019-10-28
6,BNED,Barnes & Noble Education Inc,TAS,0.95,0.74,-22.11,2019-12-04
7,BNED,Barnes & Noble Education Inc,Before Market Open,0.95,0.74,-22.11,2019-12-04
83,BNFT,Benefitfocus Inc,TAS,-0.38,-0.23,39.47,2019-11-06
10,BNGO,Bionano Genomics Inc,TAS,-0.45,-0.59,-31.11,2019-11-07
43,BNKL,Bionik Laboratories Corp,Before Market Open,,,,2019-11-14
42,BNTX,BioNTech SE,Before Market Open,-0.16,-0.13,18.75,2019-11-14
13,BOCH,Bank of Commerce Holdings,TAS,0.24,0.26,8.33,2019-10-18
26,BOH,Bank of Hawaii Corp,TAS,1.38,1.29,-6.52,2019-10-28
71,BOKFL,BOK Financial Corp,TAS,,,,2019-10-23
31,BOLD,Audentes Therapeutics Inc,Before Market Open,-1.07,-1.0,6.54,2019-11-07
6,BONL,Bonal International Inc,Time Not Supplied,,,,2019-11-15
56,BOOM,DMC Global Inc,TAS,0.77,0.9,16.88,2019-10-24
57,BOOM,DMC Global Inc,After Market Close,0.77,0.9,16.88,2019-10-24
66,BOOT,Boot Barn Holdings Inc,TAS,0.2,0.26,30.0,2019-10-30
67,BOOT,Boot Barn Holdings Inc,After Market Close,0.2,0.26,30.0,2019-10-30
3,BORT,Botetourt Bankshares Inc,Before Market Open,,,,2019-10-11
12,BOSC,BOS Better Online Solutions Ltd,TAS,,,,2019-11-26
14,BOTJ,Bank of the James,Time Not Supplied,,,,2019-10-18
9,BOX,Box Inc,TAS,-0.01,-0.01,,2019-11-26
33,BOXL,BOXLIGHT Corp,After Market Close,-0.05,-0.03,40.0,2019-11-12
51,BPFH,Boston Private Financial Holdings Inc,TAS,0.22,0.24,9.09,2019-10-24
54,BPMC,Blueprint Medicines Corp,TAS,-2.18,-1.93,11.47,2019-11-05
45,BPMP,Bp Midstream Partners LP,TAS,0.36,0.43,19.44,2019-11-12
10,BPOP,Popular Inc,TAS,1.6,1.7,6.25,2019-10-23
16,BPRAP,Brookfield Property Reit Inc,Before Market Open,,,,2019-11-06
61,BPRN,Bank Of Princeton,After Market Close,0.52,0.54,3.85,2019-10-24
15,BPTH,Bio Path Holdings Inc,Before Market Open,-0.74,-0.78,-5.41,2019-11-15
58,BPY,Brookfield Property Partners LP,Before Market Open,,,,2019-10-30
86,BPYPO,Brookfield Property Partners LP,TAS,,,,2019-11-06
9,BPYUP,Brookfield Property Reit Inc,Before Market Open,,,,2019-11-06
81,BR,Broadridge Financial Solutions Inc,TAS,0.71,0.68,-4.23,2019-11-06
11,BRBR,Bellring Brands Inc,After Market Close,0.16,0.84,425.0,2019-11-21
30,BRBW,Brunswick Bancorp,Time Not Supplied,,,,2019-11-01
18,BRC,Brady Corp,TAS,0.63,0.7,11.11,2019-11-21
17,BREW,Craft Brew Alliance Inc,After Market Close,0.07,-0.06,-185.71,2019-11-12
46,BRFH,Barfresh Food Group Inc,TAS,-0.01,,100.0,2019-11-14
75,BRG,Bluerock Residential Growth REIT Inc,Before Market Open,-0.44,0.75,270.45,2019-11-05
0,BRKB,Berkshire Hathaway Inc,Before Market Open,,,,2019-11-02
