,Symbol,Company,Earnings Call Time,EPS Estimate,Reported EPS,Surprise(%),Earnings Date
21,ENTX,Entera Bio Ltd,Time Not Supplied,-0.35,-0.17,51.43,2019-01-22
12,ENTX,Entera Bio Ltd,Time Not Supplied,-0.35,-0.17,51.43,2019-03-28
10,ENV,Envestnet Inc,TAS,0.59,0.61,3.39,2019-02-21
99,ENVA,Enova International Inc,TAS,0.52,0.52,,2019-01-31
12,ENZ,Enzo Biochem Inc,TAS,-0.13,-0.18,-38.46,2019-03-12
18,ENZN,Enzon Pharmaceuticals Inc,After Market Close,,,,2019-02-21
95,EOG,EOG Resources Inc,TAS,1.34,1.24,-7.46,2019-02-26
51,EOLS,Evolus Inc,TAS,-0.55,-0.46,16.36,2019-03-18
90,EPAM,EPAM Systems Inc,TAS,1.23,1.27,3.25,2019-02-14
33,EPAY,Bottomline Technologies (DE) Inc,TAS,0.35,0.35,,2019-01-31
59,EPC,Edgewell Personal Care Co,TAS,0.23,0.37,60.87,2019-02-07
93,EPD,Enterprise Products Partners LP,TAS,0.5,0.59,18.0,2019-01-31
35,EPE,EP Energy Corp,TAS,-0.13,-0.13,,2019-03-14
49,EPM,Evolution Petroleum Corp,TAS,0.12,0.12,,2019-02-07
56,EPR,EPR Properties,TAS,0.85,0.72,-15.29,2019-02-25
33,EPRT,Essential Properties Realty Trust Inc,TAS,0.12,0.13,8.33,2019-02-28
98,EPZM,Epizyme Inc,TAS,-0.47,-0.29,38.3,2019-02-26
31,EQ,Equillium Inc,TAS,-0.29,-0.31,-6.9,2019-03-27
34,EQBK,Equity Bancshares Inc,TAS,0.74,0.62,-16.22,2019-01-24
62,EQC,Equity Commonwealth,TAS,,,,2019-02-13
1,EQH,Axa Equitable Holdings Inc,TAS,0.89,0.93,4.49,2019-03-01
83,EQIX,Equinix Inc,TAS,1.23,1.36,10.57,2019-02-13
89,EQM,EQM Midstream Partners LP,Before Market Open,1.3,1.28,-1.54,2019-02-14
85,EQR,Equity Residential,TAS,0.36,0.31,-13.89,2019-01-29
34,EQS,EQUUS Total Return Inc,Time Not Supplied,,,,2019-03-29
43,EQT,EQT Corp,TAS,0.78,0.79,1.28,2019-02-14
21,ERA,Era Group Inc,TAS,-0.02,-0.23,-1050.0,2019-03-08
98,ERI,Eldorado Resorts Inc,TAS,0.42,,-100.0,2019-02-27
41,ERIE,Erie Indemnity Co,TAS,1.02,1.19,16.67,2019-02-21
77,ERII,Energy Recovery Inc,TAS,-0.01,0.03,400.0,2019-03-07
17,EROS,Eros International PLC,TAS,-0.08,0.13,262.5,2019-02-21
89,ES,Eversource Energy,TAS,0.75,0.73,-2.67,2019-02-20
14,ESBK,Elmira Savings Bank,Time Not Supplied,,,,2019-01-23
88,ESCA,Escalade Inc,After Market Close,0.27,0.25,-7.41,2019-02-20
92,ESE,ESCO Technologies Inc,TAS,0.43,0.47,9.3,2019-02-07
83,ESEA,Euroseas Ltd,TAS,-0.08,-0.56,-600.0,2019-02-20
20,ESGR,Enstar Group Ltd,TAS,3.48,-2.86,-182.18,2019-03-01
52,ESI,Element Solutions Inc,TAS,0.02,0.02,,2019-01-28
37,ESI,Element Solutions Inc,TAS,0.02,0.02,,2019-02-28
39,ESIO,Electro Scientific Industries Inc,After Market Close,0.39,,,2019-02-01
58,ESND,Essendant Inc,After Market Close,,,,2019-02-19
20,ESNT,Essent Group Ltd,TAS,1.19,1.39,16.81,2019-02-08
12,ESOA,Energy Services Of America Corp,After Market Close,,,,2019-02-14
22,ESP,Espey MFG and Electronics Corp,Time Not Supplied,,,,2019-02-07
16,ESP,Espey MFG and Electronics Corp,Time Not Supplied,,,,2019-02-13
34,ESPR,Esperion Therapeutics Inc,TAS,-1.42,-2.24,-57.75,2019-02-28
46,ESQ,Esquire Financial Holdings Inc,Time Not Supplied,0.37,0.37,,2019-01-25
79,ESRT,Empire State Realty Trust Inc,TAS,0.1,0.1,,2019-02-20
42,ESRX,Express Scripts Holding Co,After Market Close,,,,2019-02-25
85,ESS,Essex Property Trust Inc,TAS,1.13,1.78,57.52,2019-01-30
21,ESSA,ESSA Bancorp Inc,Time Not Supplied,0.28,0.27,-3.57,2019-01-23
17,ESTA,Establishment Labs Holdings Inc,TAS,-0.36,-0.52,-44.44,2019-03-20
95,ESTC,Elastic NV,After Market Close,-0.31,-0.16,48.39,2019-02-27
31,ESTE,Earthstone Energy Inc,TAS,0.15,-1.28,-953.33,2019-03-13
15,ESXB,Community Bankers Trust Corp,TAS,0.17,0.15,-11.76,2019-01-25
90,ET,Energy Transfer LP,After Market Close,0.34,0.27,-20.59,2019-02-20
2,ETCC,Environmental Tectonics Corp,After Market Close,,,,2019-01-07
11,ETCIA,Electronic Tele-Communications Inc,Time Not Supplied,,,,2019-03-20
70,ETFC,E*TRADE Financial Corp,TAS,1.03,1.06,2.91,2019-01-24
3,ETH,Ethan Allen Interiors Inc,TAS,0.46,0.46,,2019-01-28
14,ETM,Entercom Communications Corp,TAS,0.41,0.35,-14.63,2019-02-22
71,ETN,Eaton Corporation PLC,TAS,1.43,1.46,2.1,2019-01-31
13,ETON,Eton Pharmaceuticals Inc,TAS,,,,2019-03-25
38,ETR,Entergy Corp,TAS,0.41,0.6,46.34,2019-02-20
52,ETSY,Etsy Inc,TAS,0.2,0.32,60.0,2019-02-25
33,ETTX,Entasis Therapeutics Holdings Inc,TAS,-0.8,-2.36,-195.0,2019-03-29
70,EV,Eaton Vance Corp,TAS,0.73,0.73,,2019-02-26
77,EVA,Enviva Partners LP,TAS,0.34,0.28,-17.65,2019-02-20
51,EVBG,Everbridge Inc,After Market Close,-0.1,-0.09,10.0,2019-02-19
53,EVBG,Everbridge Inc,TAS,-0.1,-0.09,10.0,2019-02-19
28,EVBN,Evans Bancorp Inc,TAS,0.89,0.9,1.12,2019-01-31
49,EVER,EverQuote Inc,Time Not Supplied,-0.29,-0.28,3.45,2019-02-25
7,EVFM,Evofem Biosciences Inc,TAS,-0.43,-0.58,-34.88,2019-03-01
94,EVH,Evolent Health Inc,TAS,-0.04,-0.07,-75.0,2019-02-26
56,EVI,EVI Industries Inc,After Market Close,,,,2019-02-12
35,EVK,Ever-Glory International Group Inc,TAS,,,,2019-03-29
30,EVLO,Evelo Biosciences Inc,TAS,-0.58,-0.49,15.52,2019-02-14
29,EVLV,EVINE Live Inc,TAS,-0.09,-0.15,-66.67,2019-03-27
42,EVOK,Evoke Pharma Inc,After Market Close,-0.07,-0.1,-42.86,2019-03-06
30,EVOP,EVO Payments Inc,TAS,0.18,0.18,,2019-03-13
86,EVR,Evercore Inc,TAS,2.18,3.93,80.28,2019-01-30
54,EVRG,Evergy Inc,TAS,0.26,0.07,-73.08,2019-02-12
21,EVRG,Evergy Inc,TAS,0.26,0.07,-73.08,2019-02-22
41,EVRI,Everi Holdings Inc,TAS,-0.05,-0.04,20.0,2019-03-12
78,EVTC,Evertec Inc,TAS,0.44,0.46,4.55,2019-02-20
58,EW,Edwards Lifesciences Corp,TAS,1.17,1.17,,2019-01-31
39,EWBC,East West Bancorp Inc,TAS,1.16,1.18,1.72,2019-01-24
0,EXAS,Exact Sciences Corp,TAS,-0.49,-0.44,10.2,2019-01-06
37,EXAS,Exact Sciences Corp,TAS,-0.49,-0.44,10.2,2019-02-21
18,EXC,Exelon Corp,TAS,0.57,0.58,1.75,2019-02-08
53,EXEL,Exelixis Inc,TAS,0.23,1.15,400.0,2019-02-12
31,EXLS,Exlservice Holdings Inc,TAS,0.73,0.74,1.37,2019-02-28
90,EXNN,Exent Corp,Time Not Supplied,,,,2019-02-28
82,EXP,Eagle Materials Inc,TAS,1.34,1.24,-7.46,2019-01-29
50,EXPD,Expeditors International of Washington Inc,TAS,0.85,1.02,20.0,2019-02-19
94,EXPE,Expedia Group Inc,TAS,1.08,1.24,14.81,2019-02-07
50,EXPI,eXp World Holdings Inc,Before Market Open,-0.11,-0.09,18.18,2019-03-18
98,EXPO,Exponent Inc,TAS,0.29,0.3,3.45,2019-01-31
29,EXPR,Express Inc,TAS,0.15,0.19,26.67,2019-03-13
82,EXR,Extra Space Storage Inc,TAS,0.75,0.8,6.67,2019-02-20
34,EXTN,Exterran Corp,TAS,0.11,-0.14,-227.27,2019-02-25
84,EXTR,Extreme Networks Inc,TAS,0.1,0.13,30.0,2019-01-29
27,EYE,National Vision Holdings Inc,TAS,0.01,0.01,,2019-02-27
19,EYEG,EyeGate Pharmaceuticals Inc,Time Not Supplied,-0.9,-0.75,16.67,2019-03-01
27,EYEN,Eyenovia Inc,TAS,-0.48,-0.6,-25.0,2019-03-27
57,EYES,Second Sight Medical Products Inc,TAS,-0.88,-0.96,-9.09,2019-03-13
69,EYPT,Eyepoint Pharmaceuticals Inc,TAS,-0.14,-0.12,14.29,2019-03-14
84,EZPW,EZCORP Inc,TAS,0.22,0.31,40.91,2019-01-30
44,F,Ford Motor Co,TAS,0.31,0.3,-3.23,2019-01-23
3,FAF,First American Financial Corp,TAS,1.14,1.27,11.4,2019-02-14
15,FALC,FalconStor Software Inc,TAS,,,,2019-03-25
48,FAMI,Farmmi Inc,Time Not Supplied,,,,2019-01-25
45,FANG,Diamondback Energy Inc,TAS,1.62,1.21,-25.31,2019-02-19
34,FANH,Fanhua Inc,After Market Close,,,,2019-03-11
21,FARM,Farmer Bros Co,TAS,0.02,-0.6,-3100.0,2019-02-11
61,FARO,FARO Technologies Inc,TAS,0.42,0.33,-21.43,2019-02-19
21,FAST,Fastenal Co,TAS,0.3,0.29,-3.33,2019-01-17
7,FAT,FAT Brands Inc,Time Not Supplied,,,,2019-03-26
8,FAT,FAT Brands Inc,TAS,,,,2019-03-26
47,FATE,Fate Therapeutics Inc,TAS,-0.24,-0.25,-4.17,2019-03-05
48,FATE,Fate Therapeutics Inc,After Market Close,-0.24,-0.25,-4.17,2019-03-05
89,FB,Facebook Inc,TAS,2.19,2.38,8.68,2019-01-30
6,FBAK,First National Bank Alaska,Time Not Supplied,,,,2019-02-12
27,FBC,Flagstar Bancorp Inc,TAS,0.72,0.72,,2019-01-22
22,FBHS,Fortune Brands Home & Security Inc,After Market Close,0.93,0.86,-7.53,2019-01-30
18,FBIO,Fortress Biotech Inc,TAS,-0.58,-0.58,,2019-03-18
53,FBIZ,First Business Financial Services Inc,Time Not Supplied,0.48,0.46,-4.17,2019-01-24
69,FBK,FB Financial Corp,TAS,0.63,0.55,-12.7,2019-01-23
21,FBM,Foundation Building Materials Inc,TAS,0.1,0.16,60.0,2019-02-25
25,FBNC,First Bancorp,After Market Close,0.73,0.77,5.48,2019-01-23
20,FBP,First Bancorp,Before Market Open,0.16,0.2,25.0,2019-01-28
8,FBSI,First Bancshares Inc,Time Not Supplied,,,,2019-02-01
16,FBSS,Fauquier Bankshares Inc,Time Not Supplied,,,,2019-01-22
9,FC,Franklin Covey Co,TAS,-0.19,-0.1,47.37,2019-01-09
50,FCAP,First Capital Inc,Time Not Supplied,,,,2019-01-23
8,FCBC,First Community Bankshares Inc,TAS,0.56,0.58,3.57,2019-01-23
9,FCBI,Frederick County Bancorp Inc,Time Not Supplied,,,,2019-01-18
23,FCBP,First Choice Bancorp,Time Not Supplied,0.53,0.61,15.09,2019-01-28
13,FCCO,First Community Corp,Time Not Supplied,0.37,0.35,-5.41,2019-01-16
0,FCCY,1st Constitution Bancorp,Time Not Supplied,0.4,0.38,-5.0,2019-01-31
12,FCEL,FuelCell Energy Inc,TAS,-2.14,-2.28,-6.54,2019-01-10
78,FCEL,FuelCell Energy Inc,TAS,-2.12,-3.96,-86.79,2019-03-07
71,FCF,First Commonwealth Financial Corp,TAS,0.27,0.27,,2019-01-29
4,FCFS,FirstCash Inc,TAS,1.11,1.12,0.9,2019-01-31
65,FCN,FTI Consulting Inc,TAS,0.55,0.83,50.91,2019-02-26
29,FCNCA,First Citizens BancShares Inc,Before Market Open,,,,2019-01-30
39,FCPT,Four Corners Property Trust Inc,TAS,0.27,0.31,14.81,2019-02-13
34,FCSC,Fibrocell Science Inc,TAS,-0.61,-0.14,77.05,2019-03-27
92,FCX,Freeport-McMoRan Inc,TAS,0.18,0.11,-38.89,2019-01-24
20,FDBC,Fidelity D&D Bancorp Inc,Time Not Supplied,,,,2019-01-30
1,FDEF,First Defiance Financial Corp,After Market Close,0.56,0.62,10.71,2019-01-21
46,FDP,Fresh Del Monte Produce Inc,TAS,0.12,-0.43,-458.33,2019-02-19
20,FDS,FactSet Research Systems Inc,TAS,2.33,2.42,3.86,2019-03-26
76,FDUS,Fidus Investment Corp,TAS,0.36,0.45,25.0,2019-02-28
20,FDX,FedEx Corp,TAS,3.11,3.03,-2.57,2019-03-19
43,FE,FirstEnergy Corp,TAS,0.47,0.5,6.38,2019-02-19
39,FEDU,Four Seasons Education (Cayman) Inc,TAS,0.07,0.04,-42.86,2019-01-28
70,FEIM,Frequency Electronics Inc,TAS,,,,2019-03-14
23,FELE,Franklin Electric Co Inc,TAS,0.49,0.52,6.12,2019-02-19
84,FENG,Phoenix New Media Ltd,After Market Close,-0.05,-0.08,-60.0,2019-03-18
93,FET,Forum Energy Technologies Inc,TAS,-0.03,0.08,366.67,2019-02-07
6,FETM,Fentura Financial Inc,Time Not Supplied,,,,2019-02-27
90,FEYE,FireEye Inc,TAS,0.05,0.06,20.0,2019-02-06
10,FF,FutureFuel Corp,TAS,,-0.01,,2019-03-15
9,FFBC,First Financial Bancorp,TAS,0.58,0.61,5.17,2019-01-23
7,FFBW,Ffbw Inc,Time Not Supplied,,,,2019-02-07
10,FFG,FBL Financial Group Inc,TAS,0.91,0.82,-9.89,2019-02-07
76,FFIC,Flushing Financial Corp,TAS,0.48,0.54,12.5,2019-01-31
42,FFIN,First Financial Bankshares Inc,TAS,0.29,0.29,,2019-01-24
77,FFIV,F5 Networks Inc,TAS,2.54,2.7,6.3,2019-01-23
2,FFMH,First Farmers and Merchants Corp,Time Not Supplied,,,,2019-01-28
95,FFNW,First Financial Northwest Inc,Time Not Supplied,0.27,0.21,-22.22,2019-01-24
52,FFWC,FFW Corp,Time Not Supplied,,,,2019-01-23
90,FFWM,First Foundation Inc,TAS,0.28,0.31,10.71,2019-01-30
45,FG,FGL Holdings Inc,TAS,0.27,0.34,25.93,2019-02-28
18,FGBI,First Guaranty Bancshares Inc,Time Not Supplied,0.04,0.03,-25.0,2019-02-04
4,FGEN,FibroGen Inc,After Market Close,-0.1,0.25,350.0,2019-02-27
5,FGEN,FibroGen Inc,TAS,-0.1,0.25,350.0,2019-02-27
25,FGP,Ferrellgas Partners LP,TAS,0.59,0.44,-25.42,2019-03-08
94,FHB,First Hawaiian Inc,TAS,0.52,0.58,11.54,2019-01-24
18,FHN,First Horizon National Corp,TAS,0.36,0.35,-2.78,2019-01-18
58,FI,Franks International NV,TAS,-0.06,-0.06,,2019-02-25
36,FIBK,First Interstate Bancsystem Inc,TAS,0.74,0.67,-9.46,2019-01-30
49,FICO,Fair Isaac Corp,TAS,1.42,1.45,2.11,2019-01-30
79,FII,Federated Investors Inc,After Market Close,0.6,0.61,1.67,2019-01-23
57,FIS,Fidelity National Information Services Inc,TAS,1.58,1.6,1.27,2019-02-12
7,FISI,Financial Institutions Inc,TAS,0.61,0.63,3.28,2019-01-31
20,FISV,Fiserv Inc,TAS,0.86,0.96,11.63,2019-01-16
6,FISV,Fiserv Inc,TAS,0.86,0.96,11.63,2019-02-07
7,FIT,Fitbit Inc,TAS,0.07,0.14,100.0,2019-02-27
18,FITB,Fifth Third Bancorp,TAS,0.67,0.69,2.99,2019-01-22
10,FIVE,Five Below Inc,TAS,1.58,1.59,0.63,2019-03-27
60,FIVN,Five9 Inc,TAS,0.14,0.23,64.29,2019-02-19
10,FIX,Comfort Systems USA Inc,TAS,0.8,0.74,-7.5,2019-02-22
53,FIXX,Homology Medicines Inc,Time Not Supplied,-0.45,-0.51,-13.33,2019-03-12
26,FIZZ,National Beverage Corp,TAS,0.76,0.53,-30.26,2019-03-07
77,FKYS,First Keystone Corp,Time Not Supplied,,,,2019-01-31
26,FL,Foot Locker Inc,TAS,1.4,1.56,11.43,2019-03-01
58,FLDM,Fluidigm Corp,TAS,-0.35,-0.36,-2.86,2019-02-07
93,FLEX,Flex Ltd,TAS,0.3,0.34,13.33,2019-01-30
43,FLGT,Fulgent Genetics Inc,TAS,-0.01,-0.01,,2019-02-28
78,FLIC,First of Long Island Corp,Time Not Supplied,0.42,0.39,-7.14,2019-01-30
87,FLIR,FLIR Systems Inc,TAS,0.6,0.62,3.33,2019-02-13
4,FLL,Full House Resorts Inc,TAS,-0.04,-0.04,,2019-02-26
48,FLMN,Falcon Minerals Corp,TAS,0.18,0.14,-22.22,2019-02-27
34,FLNT,Fluent Inc,TAS,0.05,0.02,-60.0,2019-03-13
94,FLO,Flowers Foods Inc,TAS,0.15,0.16,6.67,2019-02-06
71,FLOW,SPX FLOW Inc,TAS,0.62,0.66,6.45,2019-02-05
68,FLR,Fluor Corp,TAS,0.61,0.36,-40.98,2019-02-21
26,FLS,Flowserve Corp,TAS,0.58,0.58,,2019-02-20
95,FLT,Fleetcor Technologies Inc,TAS,2.72,2.78,2.21,2019-02-06
98,FLUX,Flux Power Holdings Inc,Before Market Open,,,,2019-02-14
1,FLWS,1-800-Flowers.Com Inc,TAS,0.97,1.04,7.22,2019-01-31
41,FLXN,Flexion Therapeutics Inc,TAS,-1.17,-1.07,8.55,2019-02-28
41,FLXS,Flexsteel Industries Inc,TAS,,,,2019-02-04
92,FLY,FLY Leasing Ltd,TAS,0.53,0.95,79.25,2019-03-07
23,FMAO,Farmers & Merchants Bancorp Inc,Time Not Supplied,0.35,0.41,17.14,2019-02-13
38,FMBH,First Mid Bancshares Inc,After Market Close,0.73,0.62,-15.07,2019-01-24
37,FMBI,First Midwest Bancorp Inc,TAS,0.47,0.46,-2.13,2019-01-22
4,FMBL,Farmers And Merchants Bank of Long Beach,Before Market Open,,,,2019-01-22
6,FMBM,F & M Bank Corp,Before Market Open,,,,2019-01-25
17,FMBM,F & M Bank Corp,Before Market Open,,,,2019-01-31
34,FMC,FMC Corp,TAS,1.47,1.69,14.97,2019-02-11
25,FMCB,Farmers & Merchants Bancorp,Time Not Supplied,,,,2019-02-12
55,FMCC,Federal Home Loan Mortgage Corp,TAS,,-0.12,,2019-02-14
5,FMN,Federated Premier Municipal Income Fund,Time Not Supplied,,,,2019-01-31
40,FMNB,Farmers National Banc Corp,Before Market Open,0.29,0.31,6.9,2019-01-30
42,FN,Fabrinet,TAS,0.92,0.97,5.43,2019-02-04
50,FNB,F.N.B. Corp,TAS,0.29,0.3,3.45,2019-01-22
87,FNB,F.N.B. Corp,TAS,0.29,0.3,3.45,2019-02-26
18,FNCB,FNCB Bancorp Inc,After Market Close,,,,2019-01-25
6,FND,Floor & Decor Holdings Inc,TAS,0.18,0.2,11.11,2019-02-21
92,FNF,Fidelity National Financial Inc,TAS,0.67,0.63,-5.97,2019-02-13
47,FNGR,FingerMotion Inc,Time Not Supplied,,,,2019-03-12
75,FNHC,Fednat Holding Co,TAS,-0.41,-0.33,19.51,2019-02-27
33,FNJN,Finjan Holdings Inc,TAS,-0.25,-0.28,-12.0,2019-03-13
47,FNKO,Funko Inc,TAS,0.34,0.44,29.41,2019-02-28
13,FNLC,First Bancorp Inc,After Market Close,,,,2019-01-18
24,FNLC,First Bancorp Inc,After Market Close,,,,2019-01-23
26,FNMA,Federal National Mortgage Association,TAS,,,,2019-02-14
38,FNRN,First Northern Community Bancorp,Time Not Supplied,,,,2019-01-30
9,FNWB,First Northwest Bancorp,Time Not Supplied,,,,2019-02-01
22,FOCS,Focus Financial Partners Inc,TAS,0.5,0.51,2.0,2019-02-21
69,FOE,Ferro Corp,TAS,0.3,0.33,10.0,2019-02-27
31,FOLD,Amicus Therapeutics Inc,TAS,-0.28,-0.41,-46.43,2019-02-28
46,FOMX,Foamix Pharmaceuticals Ltd,TAS,-0.24,-0.2,16.67,2019-02-28
41,FONR,Fonar Corp,TAS,,,,2019-02-11
50,FOR,Forestar Group Inc,TAS,0.13,-0.04,-130.77,2019-01-25
99,FORD,Forward Industries Inc,Time Not Supplied,,,,2019-02-14
89,FORM,FormFactor Inc,TAS,0.26,0.31,19.23,2019-02-06
88,FORR,Forrester Research Inc,TAS,0.5,0.52,4.0,2019-02-13
90,FOSL,Fossil Group Inc,TAS,1.09,1.01,-7.34,2019-02-13
47,FOXA,Twenty-First Century Fox Inc,TAS,0.33,0.37,12.12,2019-02-06
46,FOXF,Fox Factory Holding Corp,TAS,0.56,0.58,3.57,2019-02-26
5,FPAY,FlexShopper Inc,After Market Close,,,,2019-01-07
35,FPAY,FlexShopper Inc,After Market Close,,,,2019-03-11
35,FPH,Five Point Holdings LLC,TAS,-0.05,-0.22,-340.0,2019-03-13
32,FPI,Farmland Partners Inc,TAS,0.22,0.09,-59.09,2019-03-13
99,FPRX,Five Prime Therapeutics Inc,TAS,-1.32,-1.12,15.15,2019-02-26
0,FPRX,Five Prime Therapeutics Inc,TAS,-1.32,-1.12,15.15,2019-02-26
91,FR,First Industrial Realty Trust Inc,TAS,-0.06,-0.05,16.67,2019-02-13
62,FRAF,Franklin Financial Services Corp,Time Not Supplied,,,,2019-01-29
22,FRBA,First Bank,TAS,0.26,0.22,-15.38,2019-01-25
18,FRBK,Republic First Bancorp Inc,TAS,0.06,0.04,-33.33,2019-01-28
21,FRBK,Republic First Bancorp Inc,Before Market Open,0.06,0.04,-33.33,2019-01-28
1,FRC,First Republic Bank,TAS,1.23,1.29,4.88,2019-01-15
97,FRD,Friedman Industries Inc,After Market Close,,,,2019-02-14
32,FREVS,First Real Estate Investment Trust of New Jersey,Time Not Supplied,,,,2019-03-11
57,FRGI,Fiesta Restaurant Group Inc,TAS,0.06,0.08,33.33,2019-02-25
46,FRME,First Merchants Corp,TAS,0.82,0.85,3.66,2019-01-31
1,FRMO,FRMO Corp,Time Not Supplied,,,,2019-01-14
91,FRPH,FRP Holdings Inc,TAS,,,,2019-03-07
86,FRT,Federal Realty Investment Trust,TAS,0.77,0.71,-7.79,2019-02-13
36,FRTA,Forterra Inc,TAS,-0.23,-0.27,-17.39,2019-03-11
93,FSB,Franklin Financial Network Inc,TAS,0.62,0.61,-1.61,2019-01-24
14,FSBW,FS Bancorp Inc,After Market Close,1.15,1.43,24.35,2019-01-28
3,FSCT,ForeScout Technologies Inc,TAS,-0.25,-0.01,96.0,2019-02-07
49,FSFG,First Savings Financial Group Inc,After Market Close,1.08,1.24,14.81,2019-01-25
87,FSFG,First Savings Financial Group Inc,After Market Close,1.08,1.24,14.81,2019-01-29
62,FSK,FS KKR Capital Corp,After Market Close,0.18,0.21,16.67,2019-02-27
20,FSLR,First Solar Inc,TAS,0.64,0.49,-23.44,2019-02-21
40,FSNN,Fusion Connect Inc,TAS,,,,2019-03-14
33,FSP,Franklin Street Properties Corp,TAS,0.01,0.01,,2019-02-12
27,FSRL,First Reliance Bancshares Inc,Time Not Supplied,,,,2019-01-25
2,FSS,Federal Signal Corp,TAS,0.31,0.39,25.81,2019-02-28
19,FSTR,L.B. Foster Co,TAS,0.47,0.21,-55.32,2019-03-18
19,FTAI,Fortress Transportation and Infrastructure Investors LLC,TAS,0.12,-0.02,-116.67,2019-02-27
48,FTCH,Farfetch Ltd,TAS,-0.1,-0.03,70.0,2019-02-28
64,FTD,FTD Companies Inc,TAS,-0.12,-2.44,-1933.33,2019-03-14
49,FTDCQ,FTD Companies Inc,TAS,-0.12,-2.44,-1933.33,2019-03-14
8,FTDR,Frontdoor Inc,TAS,0.06,0.23,283.33,2019-02-27
24,FTEK,Fuel Tech Inc,TAS,,0.04,,2019-03-15
46,FTK,Flotek Industries Inc,TAS,-0.1,-0.1,,2019-03-06
1,FTLF,FitLife Brands Inc,After Market Close,,,,2019-03-22
93,FTNT,Fortinet Inc,TAS,0.52,0.59,13.46,2019-02-06
81,FTR,Frontier Communications Corp,TAS,-0.04,-2.12,-5200.0,2019-02-26
42,FTSI,FTS International Inc,TAS,0.24,0.24,,2019-02-28
36,FTSV,Forty Seven Inc,After Market Close,-0.65,-0.56,13.85,2019-03-28
46,FTV,Fortive Corp,TAS,0.85,0.91,7.06,2019-02-07
16,FUL,HB Fuller Co,TAS,0.98,0.9,-8.16,2019-01-16
20,FUL,HB Fuller Co,After Market Close,0.34,0.34,,2019-03-27
11,FULT,Fulton Financial Corp,TAS,0.35,0.33,-5.71,2019-01-15
56,FUN,Cedar Fair LP,TAS,0.19,-0.4,-310.53,2019-02-13
17,FUNC,First United Corp,Time Not Supplied,,,,2019-03-11
22,FUSB,First US Bancshares Inc,Time Not Supplied,,,,2019-01-28
76,FVCB,FVCBankcorp Inc,Time Not Supplied,0.27,0.26,-3.7,2019-01-23
45,FVE,Five Star Senior Living Inc,TAS,-0.5,,,2019-03-06
87,FWONA,Liberty Media Corp,TAS,-0.29,-0.8,-175.86,2019-02-28
8,FWRD,Forward Air Corp,TAS,0.82,0.95,15.85,2019-02-07
48,FXNC,First National Corp,Time Not Supplied,,,,2019-01-23
14,FZMD,Fuse Medical Inc,Time Not Supplied,,,,2019-03-25
20,G,Genpact Ltd,TAS,0.48,0.52,8.33,2019-02-07
5,GABC,German American Bancorp Inc,TAS,0.53,0.53,,2019-01-28
20,GAIA,Gaia Inc,TAS,-0.59,-0.62,-5.08,2019-03-04
21,GAIA,Gaia Inc,After Market Close,-0.59,-0.62,-5.08,2019-03-04
41,GAIN,Gladstone Investment Corp,TAS,0.18,0.18,,2019-02-05
53,GALT,Galectin Therapeutics Inc,TAS,-0.08,-0.08,,2019-03-06
12,GAM,General American Investors Co Inc,After Market Close,,,,2019-02-06
28,GARS,Garrison Capital Inc,TAS,0.21,0.2,-4.76,2019-03-05
38,GASS,StealthGas Inc,Before Market Open,,-0.05,,2019-02-21
52,GATX,GATX Corp,TAS,0.74,0.84,13.51,2019-01-22
30,GAXY,Galaxy Next Generation Inc,Before Market Open,,,,2019-02-15
31,GBCI,Glacier Bancorp Inc,TAS,0.61,0.59,-3.28,2019-01-24
21,GBDC,Golub Capital BDC Inc,TAS,0.32,0.33,3.13,2019-02-06
83,GBL,GAMCO Investors Inc,TAS,,,,2019-02-05
29,GBLI,Global Indemnity Ltd,TAS,-0.07,-0.63,-800.0,2019-03-08
59,GBNK,Guaranty Bancorp,Time Not Supplied,,,,2019-01-24
23,GBT,Global Blood Therapeutics Inc,TAS,-0.89,-0.93,-4.49,2019-02-27
8,GBX,Greenbrier Companies Inc,TAS,0.47,0.54,14.89,2019-01-09
34,GCBC,Greene County Bancorp Inc,Time Not Supplied,,,,2019-01-23
40,GCI,Gannett Co Inc,TAS,0.46,0.22,-52.17,2019-02-20
77,GCO,Genesco Inc,TAS,2.33,2.18,-6.44,2019-03-14
1,GCP,GCP Applied Technologies Inc,TAS,0.28,0.29,3.57,2019-02-27
71,GD,General Dynamics Corp,TAS,2.98,3.07,3.02,2019-01-30
98,GDDY,GoDaddy Inc,TAS,0.13,0.24,84.62,2019-02-20
67,GDEN,Golden Entertainment Inc,TAS,0.02,-0.9,-4600.0,2019-03-14
47,GDI,Gardner Denver Holdings Inc,TAS,0.16,0.13,-18.75,2019-02-19
55,GDOT,Green Dot Corp,TAS,0.49,0.56,14.29,2019-02-20
30,GDP,Goodrich Petroleum Corp,TAS,0.46,0.61,32.61,2019-03-05
36,GDS,GDS Holdings Ltd,TAS,-0.08,-0.14,-75.0,2019-03-13
50,GE,General Electric Co,Before Market Open,0.22,0.17,-22.73,2019-01-31
40,GEC,Great Elm Capital Group Inc,TAS,0.28,-0.17,-160.71,2019-02-11
19,GECC,Great Elm Capital Corp,TAS,0.25,0.25,,2019-03-13
11,GEF,Greif Inc,TAS,0.64,0.65,1.56,2019-02-27
86,GEL,Genesis Energy LP,TAS,0.1,0.63,530.0,2019-02-20
